-23,5:stone_block
-22,5:stone_block
-21,5:stone_block
-20,5:stone_block
-19,5:stone_block
-18,5:stone_block
-17,5:stone_block
-16,5:stone_block
-15,5:stone_block
-14,5:stone_block
-13,5:stone_block
-12,5:stone_block
-11,5:stone_block
-10,5:stone_block
-9,5:stone_block
-8,5:stone_block
-7,5:stone_block
-6,5:stone_block
-5,5:stone_block
-4,5:stone_block
-3,5:stone_block
-2,5:stone_block
-1,5:stone_block
0,5:stone_block
1,5:stone_block
2,5:stone_block
3,5:stone_block
4,5:stone_block
5,5:stone_block
6,5:stone_block
7,5:stone_block
8,5:stone_block
9,5:stone_block
10,5:stone_block
11,5:stone_block
12,5:stone_block
13,5:stone_block
14,5:stone_block
15,5:stone_block
16,5:stone_block
17,5:stone_block
18,5:stone_block
19,5:stone_block
20,5:stone_block
21,5:stone_block
22,5:stone_block
23,5:stone_block
24,5:stone_block
25,5:stone_block
26,5:stone_block
27,5:stone_block
28,5:stone_block
29,5:stone_block
30,5:stone_block
31,5:stone_block
32,5:stone_block
33,5:stone_block
34,5:stone_block
35,5:stone_block
36,5:stone_block
37,5:stone_block
38,5:stone_block
39,5:stone_block
40,5:stone_block
41,5:stone_block
42,5:stone_block
43,5:stone_block
44,5:stone_block
45,5:stone_block
46,5:stone_block
47,5:stone_block
48,5:stone_block
49,5:stone_block
-50,6:stone_block
-49,6:stone_block
-48,6:stone_block
-47,6:stone_block
-46,6:stone_block
-45,6:stone_block
-44,6:stone_block
-43,6:stone_block
-42,6:stone_block
-41,6:stone_block
-40,6:stone_block
-39,6:stone_block
-38,6:stone_block
-37,6:stone_block
-36,6:stone_block
-35,6:stone_block
-34,6:stone_block
-33,6:stone_block
-32,6:stone_block
-31,6:stone_block
-30,6:stone_block
-29,6:stone_block
-28,6:stone_block
-27,6:stone_block
-26,6:stone_block
-25,6:stone_block
-24,6:stone_block
-23,6:stone_block
-22,6:stone_block
-21,6:stone_block
-20,6:stone_block
-19,6:stone_block
-18,6:stone_block
-17,6:stone_block
-16,6:stone_block
-15,6:stone_block
-14,6:stone_block
-13,6:stone_block
-12,6:stone_block
-11,6:stone_block
-10,6:stone_block
-9,6:stone_block
-8,6:stone_block
-7,6:stone_block
-6,6:stone_block
-5,6:stone_block
-4,6:stone_block
-2,6:stone_block
-1,6:stone_block
0,6:stone_block
1,6:stone_block
2,6:stone_block
3,6:stone_block
4,6:stone_block
5,6:stone_block
6,6:stone_block
7,6:stone_block
8,6:stone_block
9,6:stone_block
10,6:stone_block
11,6:stone_block
12,6:stone_block
13,6:stone_block
14,6:stone_block
15,6:stone_block
16,6:stone_block
17,6:stone_block
18,6:stone_block
19,6:stone_block
20,6:stone_block
21,6:stone_block
22,6:stone_block
23,6:stone_block
24,6:stone_block
25,6:stone_block
26,6:stone_block
27,6:stone_block
28,6:stone_block
29,6:stone_block
30,6:stone_block
31,6:stone_block
32,6:stone_block
33,6:stone_block
34,6:stone_block
35,6:stone_block
36,6:stone_block
37,6:stone_block
38,6:stone_block
39,6:stone_block
40,6:stone_block
41,6:stone_block
42,6:stone_block
43,6:stone_block
44,6:stone_block
45,6:stone_block
46,6:stone_block
47,6:stone_block
48,6:stone_block
49,6:stone_block
-50,7:stone_block
-49,7:stone_block
-48,7:stone_block
-47,7:stone_block
-46,7:stone_block
-45,7:stone_block
-44,7:stone_block
-43,7:stone_block
-42,7:stone_block
-41,7:stone_block
-40,7:stone_block
-39,7:stone_block
-38,7:stone_block
-37,7:stone_block
-36,7:stone_block
-35,7:stone_block
-34,7:stone_block
-33,7:stone_block
-32,7:stone_block
-31,7:stone_block
-30,7:stone_block
-29,7:stone_block
-28,7:stone_block
-27,7:stone_block
-26,7:stone_block
-25,7:stone_block
-24,7:stone_block
-23,7:stone_block
-22,7:stone_block
-21,7:stone_block
-20,7:stone_block
-19,7:stone_block
-18,7:stone_block
-17,7:stone_block
-16,7:stone_block
-15,7:stone_block
-14,7:stone_block
-13,7:stone_block
-12,7:stone_block
-11,7:stone_block
-10,7:stone_block
-9,7:stone_block
-8,7:stone_block
-7,7:stone_block
-6,7:stone_block
-5,7:stone_block
-4,7:stone_block
-3,7:stone_block
-2,7:stone_block
-1,7:stone_block
0,7:stone_block
1,7:stone_block
2,7:stone_block
3,7:stone_block
4,7:stone_block
5,7:stone_block
6,7:stone_block
7,7:stone_block
8,7:stone_block
9,7:stone_block
10,7:stone_block
11,7:stone_block
12,7:stone_block
13,7:stone_block
14,7:stone_block
15,7:stone_block
16,7:stone_block
17,7:stone_block
18,7:stone_block
19,7:stone_block
20,7:stone_block
21,7:stone_block
22,7:stone_block
23,7:stone_block
24,7:stone_block
25,7:stone_block
26,7:stone_block
27,7:stone_block
28,7:stone_block
29,7:stone_block
30,7:stone_block
31,7:stone_block
32,7:stone_block
33,7:stone_block
34,7:stone_block
35,7:stone_block
36,7:stone_block
37,7:stone_block
38,7:stone_block
39,7:stone_block
40,7:stone_block
41,7:stone_block
42,7:stone_block
43,7:stone_block
44,7:stone_block
45,7:stone_block
46,7:stone_block
47,7:stone_block
48,7:stone_block
49,7:stone_block
-50,8:stone_block
-49,8:stone_block
-48,8:stone_block
-47,8:stone_block
-46,8:stone_block
-45,8:stone_block
-44,8:stone_block
-43,8:stone_block
-42,8:stone_block
-41,8:stone_block
-40,8:stone_block
-39,8:stone_block
-38,8:stone_block
-37,8:stone_block
-36,8:stone_block
-35,8:stone_block
-34,8:stone_block
-33,8:stone_block
-32,8:stone_block
-31,8:stone_block
-30,8:stone_block
-29,8:stone_block
-28,8:stone_block
-27,8:stone_block
-26,8:stone_block
-25,8:stone_block
-24,8:stone_block
-23,8:stone_block
-22,8:stone_block
-21,8:stone_block
-20,8:stone_block
-19,8:stone_block
-18,8:stone_block
-17,8:stone_block
-16,8:stone_block
-15,8:stone_block
-14,8:stone_block
-13,8:stone_block
-12,8:stone_block
-11,8:stone_block
-10,8:stone_block
-9,8:stone_block
-8,8:stone_block
-7,8:stone_block
-6,8:stone_block
-5,8:stone_block
-4,8:stone_block
-3,8:stone_block
-2,8:stone_block
-1,8:stone_block
0,8:stone_block
1,8:stone_block
2,8:stone_block
3,8:stone_block
4,8:stone_block
5,8:stone_block
6,8:stone_block
7,8:stone_block
8,8:stone_block
9,8:stone_block
10,8:stone_block
11,8:stone_block
12,8:stone_block
13,8:stone_block
14,8:stone_block
15,8:stone_block
16,8:stone_block
17,8:stone_block
18,8:stone_block
19,8:stone_block
20,8:stone_block
21,8:stone_block
22,8:stone_block
23,8:stone_block
24,8:stone_block
25,8:stone_block
26,8:stone_block
27,8:stone_block
28,8:stone_block
29,8:stone_block
30,8:stone_block
31,8:stone_block
32,8:stone_block
33,8:stone_block
34,8:stone_block
35,8:stone_block
36,8:stone_block
37,8:stone_block
38,8:stone_block
39,8:stone_block
40,8:stone_block
41,8:stone_block
42,8:stone_block
43,8:stone_block
44,8:stone_block
45,8:stone_block
46,8:stone_block
47,8:stone_block
48,8:stone_block
49,8:stone_block
-50,9:stone_block
-49,9:stone_block
-48,9:stone_block
-47,9:stone_block
-46,9:stone_block
-45,9:stone_block
-44,9:stone_block
-43,9:stone_block
-42,9:stone_block
-41,9:stone_block
-40,9:stone_block
-39,9:stone_block
-38,9:stone_block
-37,9:stone_block
-36,9:stone_block
-35,9:stone_block
-34,9:stone_block
-33,9:stone_block
-32,9:stone_block
-31,9:stone_block
-30,9:stone_block
-29,9:stone_block
-28,9:stone_block
-27,9:stone_block
-26,9:stone_block
-25,9:stone_block
-24,9:stone_block
-23,9:stone_block
-22,9:stone_block
-21,9:stone_block
-20,9:stone_block
-19,9:stone_block
-18,9:stone_block
-17,9:stone_block
-16,9:stone_block
-15,9:stone_block
-14,9:stone_block
-13,9:stone_block
-12,9:stone_block
-11,9:stone_block
-10,9:stone_block
-9,9:stone_block
-8,9:stone_block
-7,9:stone_block
-6,9:stone_block
-5,9:stone_block
-4,9:stone_block
-3,9:stone_block
-2,9:stone_block
-1,9:stone_block
0,9:stone_block
1,9:stone_block
2,9:stone_block
3,9:stone_block
4,9:stone_block
5,9:stone_block
6,9:stone_block
7,9:stone_block
8,9:stone_block
9,9:stone_block
10,9:stone_block
11,9:stone_block
12,9:stone_block
13,9:stone_block
14,9:stone_block
15,9:stone_block
16,9:stone_block
17,9:stone_block
18,9:stone_block
19,9:stone_block
20,9:stone_block
21,9:stone_block
22,9:stone_block
23,9:stone_block
24,9:stone_block
25,9:stone_block
26,9:stone_block
27,9:stone_block
28,9:stone_block
29,9:stone_block
30,9:stone_block
31,9:stone_block
32,9:stone_block
33,9:stone_block
34,9:stone_block
35,9:stone_block
36,9:stone_block
37,9:stone_block
38,9:stone_block
39,9:stone_block
40,9:stone_block
41,9:stone_block
42,9:stone_block
43,9:stone_block
44,9:stone_block
45,9:stone_block
46,9:stone_block
47,9:stone_block
48,9:stone_block
49,9:stone_block
-50,10:stone_block
-49,10:stone_block
-48,10:stone_block
-47,10:stone_block
-46,10:stone_block
-45,10:stone_block
-44,10:stone_block
-43,10:stone_block
-42,10:stone_block
-41,10:stone_block
-40,10:stone_block
-39,10:stone_block
-38,10:stone_block
-37,10:stone_block
-36,10:stone_block
-35,10:stone_block
-34,10:stone_block
-33,10:stone_block
-32,10:stone_block
-31,10:stone_block
-30,10:stone_block
-29,10:stone_block
-28,10:stone_block
-27,10:stone_block
-26,10:stone_block
-25,10:stone_block
-24,10:stone_block
-23,10:stone_block
-22,10:stone_block
-21,10:stone_block
-20,10:stone_block
-19,10:stone_block
-18,10:stone_block
-17,10:stone_block
-16,10:stone_block
-15,10:stone_block
-14,10:stone_block
-13,10:stone_block
-12,10:stone_block
-11,10:stone_block
-10,10:stone_block
-9,10:stone_block
-8,10:stone_block
-7,10:stone_block
-6,10:stone_block
-5,10:stone_block
-4,10:stone_block
-3,10:stone_block
-2,10:stone_block
-1,10:stone_block
0,10:stone_block
1,10:stone_block
2,10:stone_block
3,10:stone_block
4,10:stone_block
5,10:stone_block
6,10:stone_block
7,10:stone_block
8,10:stone_block
9,10:stone_block
10,10:stone_block
11,10:stone_block
12,10:stone_block
13,10:stone_block
14,10:stone_block
15,10:stone_block
16,10:stone_block
17,10:stone_block
18,10:stone_block
19,10:stone_block
20,10:stone_block
21,10:stone_block
22,10:stone_block
23,10:stone_block
24,10:stone_block
25,10:stone_block
26,10:stone_block
27,10:stone_block
28,10:stone_block
29,10:stone_block
30,10:stone_block
31,10:stone_block
32,10:stone_block
33,10:stone_block
34,10:stone_block
35,10:stone_block
36,10:stone_block
37,10:stone_block
38,10:stone_block
39,10:stone_block
40,10:stone_block
41,10:stone_block
42,10:stone_block
43,10:stone_block
44,10:stone_block
45,10:stone_block
46,10:stone_block
47,10:stone_block
48,10:stone_block
49,10:stone_block
-50,11:stone_block
-49,11:stone_block
-48,11:stone_block
-47,11:stone_block
-46,11:stone_block
-45,11:stone_block
-44,11:stone_block
-43,11:stone_block
-42,11:stone_block
-41,11:stone_block
-40,11:stone_block
-39,11:stone_block
-38,11:stone_block
-37,11:stone_block
-36,11:stone_block
-35,11:stone_block
-34,11:stone_block
-33,11:stone_block
-32,11:stone_block
-31,11:stone_block
-30,11:stone_block
-29,11:stone_block
-28,11:stone_block
-27,11:stone_block
-26,11:stone_block
-25,11:stone_block
-24,11:stone_block
-23,11:stone_block
-22,11:stone_block
-21,11:stone_block
-20,11:stone_block
-19,11:stone_block
-18,11:stone_block
-17,11:stone_block
-16,11:stone_block
-15,11:stone_block
-14,11:stone_block
-13,11:stone_block
-12,11:stone_block
-11,11:stone_block
-10,11:stone_block
-9,11:stone_block
-8,11:stone_block
-7,11:stone_block
-6,11:stone_block
-5,11:stone_block
-4,11:stone_block
-3,11:stone_block
-2,11:stone_block
-1,11:stone_block
0,11:stone_block
1,11:stone_block
2,11:stone_block
3,11:stone_block
4,11:stone_block
5,11:stone_block
6,11:stone_block
7,11:stone_block
8,11:stone_block
9,11:stone_block
10,11:stone_block
11,11:stone_block
12,11:stone_block
13,11:stone_block
14,11:stone_block
15,11:stone_block
16,11:stone_block
17,11:stone_block
18,11:stone_block
19,11:stone_block
20,11:stone_block
21,11:stone_block
22,11:stone_block
23,11:stone_block
24,11:stone_block
25,11:stone_block
26,11:stone_block
27,11:stone_block
28,11:stone_block
29,11:stone_block
30,11:stone_block
31,11:stone_block
32,11:stone_block
33,11:stone_block
34,11:stone_block
35,11:stone_block
36,11:stone_block
37,11:stone_block
38,11:stone_block
39,11:stone_block
40,11:stone_block
41,11:stone_block
42,11:stone_block
43,11:stone_block
44,11:stone_block
45,11:stone_block
46,11:stone_block
47,11:stone_block
48,11:stone_block
49,11:stone_block
-50,12:stone_block
-49,12:stone_block
-48,12:stone_block
-47,12:stone_block
-46,12:stone_block
-45,12:stone_block
-44,12:stone_block
-43,12:stone_block
-42,12:stone_block
-41,12:stone_block
-40,12:stone_block
-39,12:stone_block
-38,12:stone_block
-37,12:stone_block
-36,12:stone_block
-35,12:stone_block
-34,12:stone_block
-33,12:stone_block
-32,12:stone_block
-31,12:stone_block
-30,12:stone_block
-29,12:stone_block
-28,12:stone_block
-27,12:stone_block
-26,12:stone_block
-25,12:stone_block
-24,12:stone_block
-23,12:stone_block
-22,12:stone_block
-21,12:stone_block
-20,12:stone_block
-19,12:stone_block
-18,12:stone_block
-17,12:stone_block
-16,12:stone_block
-15,12:stone_block
-14,12:stone_block
-13,12:stone_block
-12,12:stone_block
-11,12:stone_block
-10,12:stone_block
-9,12:stone_block
-8,12:stone_block
-7,12:stone_block
-6,12:stone_block
-5,12:stone_block
-4,12:stone_block
-3,12:stone_block
-2,12:stone_block
-1,12:stone_block
0,12:stone_block
1,12:stone_block
2,12:stone_block
3,12:stone_block
4,12:stone_block
5,12:stone_block
6,12:stone_block
7,12:stone_block
8,12:stone_block
9,12:stone_block
10,12:stone_block
11,12:stone_block
12,12:stone_block
13,12:stone_block
14,12:stone_block
15,12:stone_block
16,12:stone_block
17,12:stone_block
18,12:stone_block
19,12:stone_block
20,12:stone_block
21,12:stone_block
22,12:stone_block
23,12:stone_block
24,12:stone_block
25,12:stone_block
26,12:stone_block
27,12:stone_block
28,12:stone_block
29,12:stone_block
30,12:stone_block
31,12:stone_block
32,12:stone_block
33,12:stone_block
34,12:stone_block
35,12:stone_block
36,12:stone_block
37,12:stone_block
38,12:stone_block
39,12:stone_block
40,12:stone_block
41,12:stone_block
42,12:stone_block
43,12:stone_block
44,12:stone_block
45,12:stone_block
46,12:stone_block
47,12:stone_block
48,12:stone_block
49,12:stone_block
-50,13:stone_block
-49,13:stone_block
-48,13:stone_block
-47,13:stone_block
-46,13:stone_block
-45,13:stone_block
-44,13:stone_block
-43,13:stone_block
-42,13:stone_block
-41,13:stone_block
-40,13:stone_block
-39,13:stone_block
-38,13:stone_block
-37,13:stone_block
-36,13:stone_block
-35,13:stone_block
-34,13:stone_block
-33,13:stone_block
-32,13:stone_block
-31,13:stone_block
-30,13:stone_block
-29,13:stone_block
-28,13:stone_block
-27,13:stone_block
-26,13:stone_block
-25,13:stone_block
-24,13:stone_block
-23,13:stone_block
-22,13:stone_block
-21,13:stone_block
-20,13:stone_block
-19,13:stone_block
-18,13:stone_block
-17,13:stone_block
-16,13:stone_block
-15,13:stone_block
-14,13:stone_block
-13,13:stone_block
-12,13:stone_block
-11,13:stone_block
-10,13:stone_block
-9,13:stone_block
-8,13:stone_block
-7,13:stone_block
-6,13:stone_block
-5,13:stone_block
-4,13:stone_block
-3,13:stone_block
-2,13:stone_block
-1,13:stone_block
0,13:stone_block
1,13:stone_block
2,13:stone_block
3,13:stone_block
4,13:stone_block
5,13:stone_block
6,13:stone_block
7,13:stone_block
8,13:stone_block
9,13:stone_block
10,13:stone_block
11,13:stone_block
12,13:stone_block
13,13:stone_block
14,13:stone_block
15,13:stone_block
16,13:stone_block
17,13:stone_block
18,13:stone_block
19,13:stone_block
20,13:stone_block
21,13:stone_block
22,13:stone_block
23,13:stone_block
24,13:stone_block
25,13:stone_block
26,13:stone_block
27,13:stone_block
28,13:stone_block
29,13:stone_block
30,13:stone_block
31,13:stone_block
32,13:stone_block
33,13:stone_block
34,13:stone_block
35,13:stone_block
36,13:stone_block
37,13:stone_block
38,13:stone_block
39,13:stone_block
40,13:stone_block
41,13:stone_block
42,13:stone_block
43,13:stone_block
44,13:stone_block
45,13:stone_block
46,13:stone_block
47,13:stone_block
48,13:stone_block
49,13:stone_block
-50,14:stone_block
-49,14:stone_block
-48,14:stone_block
-47,14:stone_block
-46,14:stone_block
-45,14:stone_block
-44,14:stone_block
-43,14:stone_block
-42,14:stone_block
-41,14:stone_block
-40,14:stone_block
-39,14:stone_block
-38,14:stone_block
-37,14:stone_block
-36,14:stone_block
-35,14:stone_block
-34,14:stone_block
-33,14:stone_block
-32,14:stone_block
-31,14:stone_block
-30,14:stone_block
-29,14:stone_block
-28,14:stone_block
-27,14:stone_block
-26,14:stone_block
-25,14:stone_block
-24,14:stone_block
-23,14:stone_block
-22,14:stone_block
-21,14:stone_block
-20,14:stone_block
-19,14:stone_block
-18,14:stone_block
-17,14:stone_block
-16,14:stone_block
-15,14:stone_block
-14,14:stone_block
-13,14:stone_block
-12,14:stone_block
-11,14:stone_block
-10,14:stone_block
-9,14:stone_block
-8,14:stone_block
-7,14:stone_block
-6,14:stone_block
-5,14:stone_block
-4,14:stone_block
-3,14:stone_block
-2,14:stone_block
-1,14:stone_block
0,14:stone_block
